cliente_id,nombre,email,telefono,estado,fecha_registro,edad,genero,codigo_postal
766.0,María Elena Ruby Mendoza Cavazos,cmontano@example.net,061.996.8170x37737,Yucatán,2024-08-22,,Otro,36951-2878
767.0,Srita. Minerva Pantoja,liliana25@example.net,(518)612-3094x0215,Puebla,2023-03-12,,Otro,ABCDE
768.0,Rocío Carreón,luis-miguelrodrigez@example.net,1-225-614-5962x727,Estado de México,2026-01-16,-5.0,,
769.0,Guillermina Patricia Parra,araceligracia@example.com,+08(7)7883407510,Veracruz,2026-04-28,72.0,,43163-4993
770.0,Elvia Molina Espinal,anabel98@example.net,(603)956-3231x2195,Jalisco,2022-06-15,,,42281-5308
771.0,Fernando Mota,pjaquez@example.com,(252)661-0259x419,Guanajuato,2026-03-31,-5.0,,60073
772.0,Ing. Ilse Cintrón,alvarorico@example.net,04918430863,Nuevo León,2023-03-12,,Otro,ABCDE
773.0,Lic. Joaquín Meraz,zcardenas@example.com,(103)899-3242x47101,Veracruz,2023-09-30,-5.0,F,67435
774.0,Ing. Olga Quiroz,xcorrales@example.org,1-447-781-1805x908,Veracruz,2023-09-14,,Otro,82002
775.0,Martha Salcido Moreno,karlamoreno@example.net,851-070-1845,CDMX,2023-01-30,-5.0,F,
776.0,Juan Héctor Flórez Acosta,blanca49@example.org,+76(4)5291226406,Nuevo León,2024-08-28,49.0,F,ABCDE
777.0,Yuridia Eugenia Zarate,alejandrorojo@example.com,(437)270-3951x00414,Guanajuato,2023-06-16,999.0,,ABCDE
778.0,Gabriela Barbara Nevárez,lorenaecheverria@example.net,(831)053-8747,CDMX,2024-12-15,,Otro,06206-0774
779.0,Ing. Humberto Jasso,corralesdelia@example.org,1-535-646-3106,Estado de México,2023-05-09,,M,60713-7207
780.0,Óliver Diego Saavedra Palacios,lugomarcela@example.org,(852)713-6091,Puebla,2021-09-15,-5.0,Otro,
781.0,Jaqueline Leticia Mata Jaime,brendon@example.net,01574120774,Jalisco,2021-09-28,-5.0,F,21734-5284
782.0,Sra. Frida Guzmán,maria-cristinamonroy@example.com,1-365-216-2360x907,CDMX,2026-01-29,-5.0,,
783.0,Luisa Itzel Gracia Nájera,mendezrodolfo@example.net,046-950-0596,Guanajuato,2026-05-06,,Otro,ABCDE
784.0,Estefanía Itzel Zapata Ulloa,auroraramirez@example.com,929-100-2717x690,Estado de México,2023-06-20,,F,ABCDE
785.0,Juan Adalberto Leiva,leticia71@example.net,01250486373,CDMX,2021-09-12,,F,
786.0,Sra. Trinidad Regalado,teodoromuniz@example.net,+15(2)1394110012,CDMX,2023-07-03,,M,
787.0,Leonor Rico,benitorubio@example.net,923.855.4516x31290,CDMX,2022-06-19,-5.0,,04102-8898
788.0,Sandra Gloria Velasco Olivera,pamela84@example.org,220.566.7555x005,CDMX,2024-01-25,60.0,M,23685
789.0,Isaac Leonel Chávez Lebrón,hmendez@example.com,489.366.8663,Jalisco,2023-08-06,999.0,,67184
790.0,María José Perla Enríquez,rinconisabela@example.com,959.697.3093,Yucatán,2025-05-06,999.0,F,
791.0,José Carlos Chavarría,liliana58@example.org,157-936-6952x1403,CDMX,2026-06-20,999.0,M,
792.0,Lilia Leticia Perales,luis-miguelsierra@example.org,1-758-209-7009x5723,Nuevo León,2026-01-08,44.0,,20175
793.0,Abraham Miramontes Verduzco,zgalvez@example.com,1-043-575-7595x348,Querétaro,2021-08-23,25.0,,
794.0,María Eugenia Valle Gamboa,guadalupemontero@example.org,950.830.1842,Puebla,2022-06-28,-5.0,,
795.0,Arturo Armando Nájera Perales,vigilcatalina@example.com,1-799-112-9280,Estado de México,2025-02-10,999.0,Otro,
796.0,Dr. Aldo Escamilla,charo@example.org,705-863-6251x86936,CDMX,2021-10-24,999.0,F,ABCDE
797.0,Lucía Fuentes Burgos,taniapena@example.com,1-779-081-3174,Estado de México,2025-06-05,33.0,M,34736-7235
798.0,Esteban Velasco Orozco,guadalupe75@example.org,368-702-7158,Jalisco,2022-02-16,999.0,F,47077-1973
799.0,Alfonso Ordóñez,nayeli59@example.com,320-637-7816,Yucatán,2023-04-04,22.0,Otro,
800.0,Dra. Rosa Hurtado,alta-gracia04@example.com,+28(7)4462052142,Veracruz,2022-04-14,-5.0,,13491
801.0,Elisa Victoria Salas,romomariana@example.org,814.497.8117,Jalisco,2024-01-30,,M,
802.0,Berta Matos Tirado,asuncion53@example.com,1-757-374-9410x05059,Estado de México,2022-09-07,-5.0,,19783-8662
803.0,Guillermo Salvador Tirado,cornejoteodoro@example.com,1-749-393-4512x022,Jalisco,2022-11-07,72.0,M,
804.0,Carolina Rodrígez,rasconluis-manuel@example.net,402.326.6156,Nuevo León,2025-06-11,-5.0,,
805.0,Hermelinda Griego de la Torre,jonasaguilera@example.net,255-496-2667x2250,Jalisco,2025-05-17,-5.0,F,89598
806.0,Lucía Garrido,julio-cesar63@example.com,877.050.6036x13977,Guanajuato,2024-08-09,999.0,Otro,ABCDE
807.0,Anabel Caraballo,saizzacarias@example.com,866.514.0826,Veracruz,2025-08-20,999.0,F,39215
808.0,Luz Archuleta Carreón,armando64@example.org,678-535-3212,Nuevo León,2026-03-22,62.0,F,56921
809.0,Ariadna Pizarro,homero67@example.com,021-677-2011x2781,Guanajuato,2024-12-26,999.0,,ABCDE
810.0,Carla Esmeralda Trujillo Galván,jaquelinezavala@example.net,(962)216-3157,Nuevo León,2024-01-26,999.0,Otro,95323
811.0,Sr. Juan Domínguez,casanovaines@example.net,081-484-5382,Nuevo León,2025-06-27,999.0,M,ABCDE
812.0,Jos Hurtado,correo_mal_formado,1-397-995-5022,Veracruz,2025-02-14,20.0,Otro,
813.0,Dra. Micaela Acuña,esauceda@example.net,1-541-665-4341x17924,CDMX,2023-11-03,,Otro,45513-5069
814.0,Espartaco Carranza Rojo,jose-carlosvela@example.net,08562748996,Guanajuato,2022-10-19,,,
815.0,Ing. Flavio Saucedo,rodolfoanguiano@example.net,05111833617,Guanajuato,2025-04-01,27.0,M,
816.0,Ofelia Carbajal Ureña,ucandelaria@example.com,(604)828-9851,Yucatán,2024-02-03,999.0,,
817.0,Fabiola Estefanía Lara Cadena,aidasalas@example.com,457.015.7109x615,Jalisco,2024-07-01,999.0,Otro,
818.0,Helena Holguín,hcamarillo@example.com,747-308-4413,Estado de México,2023-08-06,35.0,,
819.0,Yeni Ortega Marroquín,zfajardo@example.com,(072)139-1462x719,Yucatán,2026-04-03,999.0,,
820.0,Elias Iván Echeverría,carlossandoval@example.org,(622)413-2901,Jalisco,2022-05-02,999.0,,ABCDE
821.0,Dr. Francisco Javier Villareal,atrevino@example.net,(036)427-7647x6116,Jalisco,2023-01-30,999.0,,
822.0,Emilia Garza,juan-carlosmiramontes@example.com,(274)404-3051x755,Jalisco,2023-01-23,49.0,M,ABCDE
823.0,Emilio Navarro Roque,mariano39@example.com,903.997.8773x21417,Guanajuato,2023-08-09,20.0,M,
824.0,Lorenzo Briones,doquendo@example.com,1-053-977-7895x904,Yucatán,2023-11-25,,,
825.0,Norma Varela Montes,aldomata@example.org,1-153-510-7522x3863,Estado de México,2024-10-24,70.0,F,ABCDE
826.0,Esparta Cotto Vera,berrioseric@example.net,1-206-733-4170x2121,Estado de México,2022-10-09,999.0,Otro,ABCDE
827.0,Oswaldo Cristobal Zedillo Medina,saucedolaura@example.net,06782439273,Jalisco,2021-09-24,,M,
828.0,Espartaco Vásquez Nava,noelia04@example.net,1-338-760-6830x17069,Estado de México,2025-11-01,-5.0,,
829.0,Carlos Tamayo,mpantoja@example.net,1-977-702-2725x94034,Jalisco,2025-08-19,,,
830.0,Alicia Naranjo Torres,trivas@example.net,(879)313-5463,Guanajuato,2026-04-07,-5.0,,
831.0,Lic. Inés Muñoz,aponteisrael@example.com,1-314-637-4431x200,Puebla,2024-09-11,999.0,F,ABCDE
832.0,Laura Hernandes Pedroza,paezmaria-jose@example.org,+58(3)4637896894,Puebla,2024-08-18,-5.0,M,ABCDE
833.0,Tomás Montaño,hserrato@example.org,(620)999-6693x5662,CDMX,2021-12-02,58.0,,ABCDE
834.0,Lic. Ángela Becerra,angel26@example.net,(511)523-9771x14215,Yucatán,2024-04-14,999.0,M,66419-8736
835.0,Salma Sofía Beltrán Negrón,faragon@example.com,976.074.8310,Yucatán,2025-06-09,999.0,,
836.0,Sara Esparza Gollum,malavesergio@example.org,1-603-548-5929,Nuevo León,2025-02-16,,M,ABCDE
837.0,Ing. Margarita Macías,solanoilse@example.org,1-807-074-7725x332,Estado de México,2024-12-16,999.0,,
838.0,Lic. Lucía Gonzales,ramirezbernardo@example.org,914-061-9176,Querétaro,2026-05-27,-5.0,Otro,ABCDE
839.0,Linda Olmos,fariaspilar@example.org,1-770-788-4865,Nuevo León,2023-07-29,999.0,,
840.0,Cristian Abraham Villa Colunga,correo_mal_formado,1-964-268-7583x1197,Yucatán,2023-12-18,-5.0,,
841.0,Natalia Cristal Montes Terán,esperanzacantu@example.com,01292223926,Puebla,2025-03-02,-5.0,Otro,
842.0,Felipe Miguel Cornejo,diazjoaquin@example.com,842.858.2928,Nuevo León,2023-07-10,-5.0,M,
843.0,Gerónimo Jaramillo Pantoja,dianagalarza@example.net,775.460.4424,Yucatán,2024-10-05,999.0,,
844.0,Ilse Olivares,jose-luis35@example.org,1-655-661-1370x77955,Guanajuato,2023-10-29,69.0,,98038
845.0,Ruby Cortés Pichardo,concepcionaldonza@example.net,+00(5)6341439139,CDMX,2022-10-24,,M,64664
846.0,Srita. Reina Raya,pluna@example.net,1-325-600-5522x626,Puebla,2024-06-06,,Otro,
847.0,Barbara Lorena Quiroz,zambranodolores@example.org,555-516-2189x474,Nuevo León,2025-08-16,71.0,Otro,
848.0,Fidel Adame,itzel26@example.net,1-982-916-9548,Yucatán,2026-04-23,-5.0,,07761-1658
849.0,Vanesa Rico Orozco,ejaquez@example.net,+09(8)9143406092,Yucatán,2023-11-17,,,ABCDE
850.0,Rosario Santana,abreumaria-eugenia@example.org,306-355-2035x6813,Puebla,2024-10-15,-5.0,M,ABCDE
851.0,Arturo Jaramillo,parramonica@example.com,525-456-9913x72545,Guanajuato,2025-02-21,-5.0,,63004
852.0,Armando Rafaél Casárez Alejandro,omuro@example.net,423-632-5585x9427,CDMX,2021-12-02,-5.0,F,ABCDE
853.0,Mayte Carbajal,scarrion@example.net,169.925.2324,Puebla,2025-06-16,-5.0,,
854.0,Serafín Teodoro Carrera,herrerafelix@example.com,(744)384-6869,Puebla,2022-05-27,999.0,F,50625
855.0,Ing. Conchita Escamilla,pichardodolores@example.com,472-220-3414x1793,Nuevo León,2023-03-26,29.0,,53963-8043
856.0,Elisa Ulloa,maria-elenachavarria@example.net,+57(4)6304164111,Guanajuato,2026-06-18,-5.0,F,
857.0,Evelio Gerónimo Pelayo,ubaca@example.net,697.127.1788x82828,Querétaro,2022-06-24,-5.0,,
858.0,Ana Nayeli Sotelo,sonia01@example.com,+10(5)1439707081,CDMX,2022-06-17,-5.0,,94163
859.0,Lic. Indira Ornelas,pascual16@example.com,(612)789-7946x78601,Querétaro,2023-12-15,-5.0,M,
860.0,Antonia del Río,augustourias@example.com,104-510-6450x71913,Yucatán,2026-06-16,,,32673
861.0,Marisol Sofía García,coronadofrancisca@example.net,01972877136,Yucatán,2023-06-14,999.0,,ABCDE
862.0,Rosa Cynthia Nieto Quezada,barrerahilda@example.com,197-770-3053x9147,Jalisco,2022-03-28,,F,
863.0,Zeferino Adán Rosado Solorzano,elisamadrid@example.com,426.001.5535x11210,Estado de México,2026-07-06,-5.0,F,ABCDE
864.0,Dr. Jorge Luis Alvarez,normaflorez@example.org,07042169427,Yucatán,2026-04-25,70.0,M,
865.0,David Julio Botello,fernando84@example.net,972.120.0331x7480,Veracruz,2025-03-14,,M,
866.0,Aldo Amaya,melendezgabino@example.net,1-639-716-2176,Guanajuato,2023-10-11,68.0,,
867.0,Noemí Salma Valdivia,zamoravioleta@example.org,836-527-3827x1795,Yucatán,2025-10-25,-5.0,M,
868.0,Enrique Rufino Montalvo,hermelindavalenzuela@example.net,+20(5)6636799330,Yucatán,2025-07-04,999.0,,11950-0157
869.0,Leonel Omar Mora Osorio,alonzoabigail@example.com,047.451.3693x1447,Querétaro,2026-05-03,,Otro,39028-2047
870.0,Ing. Enrique de Jesús,ruben16@example.org,(514)365-2423,Jalisco,2024-10-23,28.0,M,
871.0,Marisela Ramón,gustavomurillo@example.com,949-475-7653,Puebla,2025-09-18,999.0,M,
872.0,Adalberto Lorenzo Zaragoza Muñiz,adriana29@example.org,1-178-150-6664x32180,Yucatán,2024-08-17,999.0,M,
873.0,Mario Salazar Rendón,telizondo@example.org,460-968-4354x76272,CDMX,2025-01-01,-5.0,M,11472
874.0,Noelia Marisela Mesa de Jesús,lucasozuna@example.net,1-014-872-9559,Jalisco,2024-02-19,,Otro,91245
875.0,Ing. Enrique Rentería,irene30@example.com,1-134-511-8527,Puebla,2024-01-14,999.0,,ABCDE
876.0,Silvano Martínez Ávalos,pborrego@example.net,440.225.0572x9387,Guanajuato,2025-05-24,-5.0,M,ABCDE
877.0,Dra. Araceli Valverde,claudiocontreras@example.net,1-514-077-3119x4995,Jalisco,2022-05-21,52.0,,46903
878.0,Luis Miguel Arce,zgarcia@example.com,478.469.9033,CDMX,2024-10-17,62.0,Otro,55843-8025
879.0,Alvaro Pablo Toro Páez,maria-del-carmen87@example.com,+16(0)6053326532,Querétaro,2023-10-15,-5.0,,29747-9717
880.0,Rufino Horacio Mejía,gmadrigal@example.com,156.507.6075x0999,Querétaro,2023-02-22,999.0,,ABCDE
881.0,Sonia Benavides,arceliaulloa@example.org,1-574-350-2186x9756,CDMX,2024-09-09,,,
882.0,Srita. Dolores Núñez,anamolina@example.org,(163)343-2184,Nuevo León,2022-09-27,999.0,,
883.0,Srita. Concepción Barrientos,abigailgamboa@example.org,1-054-646-3388,Nuevo León,2024-09-21,-5.0,M,
884.0,Andrea Sierra,jvargas@example.com,228.321.4300x09595,Jalisco,2026-07-05,20.0,,ABCDE
885.0,Natividad Helena Ureña Partida,eroque@example.com,382-423-7437x633,Yucatán,2022-10-22,53.0,Otro,
886.0,Abigail Miriam Luna Abreu,luis-migueltrevino@example.net,1-728-560-2519,Estado de México,2021-09-11,999.0,,
887.0,Sara Dolores Carrillo Menéndez,jesusbadillo@example.net,05673139139,Nuevo León,2022-09-01,,,
888.0,Silvano Padilla Barela,marianoholguin@example.net,376.155.2570x397,Puebla,2022-01-31,,,20419
889.0,Raquel Vanesa Roldán Alva,esperanzatello@example.net,01025115436,Yucatán,2024-04-28,47.0,Otro,03994-3316
890.0,Fidel Toledo Nájera,hserna@example.net,1-789-284-4806x5403,Querétaro,2026-04-28,,,ABCDE
891.0,Eva Camila Muro,augustogamez@example.com,308.041.6984,Estado de México,2024-04-16,,F,58556
892.0,María del Carmen Pamela Macías Marroquín,zamudiobeatriz@example.org,117-309-4495,Querétaro,2024-03-23,57.0,F,
893.0,Jaqueline Conchita Holguín,nponce@example.org,+32(0)2578287945,Veracruz,2025-12-17,-5.0,,
894.0,Ing. María Cristina Gálvez,roberto50@example.org,802.181.2673x598,Nuevo León,2023-06-01,-5.0,Otro,ABCDE
895.0,Iván Sotelo,alicia93@example.org,367.003.9640,Nuevo León,2024-11-29,-5.0,F,
896.0,Rocío Carolina Almanza,deboraquinonez@example.net,08614507414,Guanajuato,2024-08-05,-5.0,F,
897.0,Ruby Lugo Roybal,luciabustos@example.net,489.415.6683x3529,Veracruz,2023-08-30,999.0,Otro,
898.0,Mariana Alfaro Baeza,ngranados@example.org,1-646-716-9594x0520,Veracruz,2023-08-31,53.0,F,95712
899.0,Patricia Posada Mercado,clementequiroz@example.org,05088644132,Querétaro,2024-03-26,,,
900.0,Lic. Antonio Ulibarri,ulucero@example.net,1-391-176-3429x71394,Querétaro,2022-11-09,64.0,M,46868
901.0,Dra. Gloria Téllez,cesar93@example.net,1-073-158-2515x15448,Yucatán,2025-02-14,58.0,,ABCDE
902.0,Patricia Amanda Otero Páez,mateode-la-o@example.org,819-713-4106,Puebla,2023-11-24,-5.0,,ABCDE
903.0,Marisol Gamez Jaime,reynosodiana@example.org,896-336-7314,Nuevo León,2023-10-02,999.0,F,
904.0,Aldo Gerónimo Urías,janguiano@example.com,+65(0)1289382788,Nuevo León,2022-12-21,47.0,,
905.0,Ing. Porfirio Sanabria,salmaenriquez@example.net,821.522.5059x9324,Yucatán,2024-08-27,,,
906.0,Srita. Sofía Luevano,solanomaria-del-carmen@example.net,1-491-104-0624x6337,Yucatán,2024-02-28,999.0,F,
907.0,Micaela Sepúlveda,lmacias@example.net,362.528.8310,Nuevo León,2025-12-04,999.0,Otro,65806-0498
908.0,Julia Esparta Benavides,lpacheco@example.net,096.259.1230x29264,Puebla,2024-04-07,999.0,F,70079
909.0,Sra. Inés Jaimes,fayala@example.org,642.520.3057,Querétaro,2021-10-14,,M,
910.0,Aldonza Miriam Ocasio,urbinamicaela@example.com,599-170-6294x1020,Yucatán,2025-10-22,-5.0,,ABCDE
911.0,Dr. Humberto Sáenz,claudiavillareal@example.com,(692)122-1205x4251,Veracruz,2025-04-19,74.0,M,
912.0,Catalina Antonia Villalobos,kalcala@example.net,01915967096,Jalisco,2021-12-27,-5.0,Otro,
913.0,Araceli Eloisa Cardona,taniayanez@example.org,01354799469,Guanajuato,2026-05-28,999.0,Otro,10852-7987
914.0,Rebeca Isabel Orozco,qrascon@example.com,1-597-590-6379,Yucatán,2024-05-20,999.0,F,ABCDE
915.0,Srita. Rosa Jiménez,alira@example.org,674-406-9241,Estado de México,2025-10-03,-5.0,,ABCDE
916.0,David Óliver Hernádez Iglesias,gonzalo59@example.net,832-834-9475,CDMX,2024-05-16,,,
917.0,Dolores Garay,julia64@example.net,1-589-680-7034,Puebla,2021-11-09,-5.0,F,
918.0,Paulina Conchita Salgado Méndez,francoagustin@example.net,(474)573-6654x3450,Nuevo León,2025-04-14,-5.0,,28508
919.0,Arcelia Karina Cordero Uribe,silvano76@example.com,08184940560,Puebla,2025-05-16,-5.0,M,ABCDE
920.0,Manuel Estévez,mauricio55@example.net,1-295-724-4798,Veracruz,2022-11-30,,,
921.0,César Mondragón,francisco47@example.com,303.346.9464,Guanajuato,2026-03-19,,M,
922.0,Beatriz Abril Tejada Bonilla,salinaseduardo@example.org,1-469-716-7186x71855,Nuevo León,2026-06-03,26.0,,
923.0,Concepción Serna Olvera,virginia30@example.com,602.410.7958x223,CDMX,2024-07-16,-5.0,F,ABCDE
924.0,Hernán Pedro Mateo Montero,taniacarvajal@example.org,1-534-104-8179,CDMX,2026-01-24,-5.0,M,
925.0,Ignacio Santiago Muñiz Santana,ana05@example.net,526-068-8421x410,Veracruz,2024-03-10,999.0,,
926.0,Concepción de la Rosa Heredia,adela59@example.net,09628672806,Puebla,2025-08-13,999.0,,
927.0,Sra. Lucía Venegas,acorral@example.org,(170)465-6795,Nuevo León,2024-09-28,-5.0,F,
928.0,Camila Huerta Rolón,granadosonia@example.org,01328910491,Veracruz,2022-01-20,56.0,F,ABCDE
929.0,Pascual Garza Iglesias,mascarenasjudith@example.net,08579214718,Guanajuato,2025-02-07,26.0,M,
930.0,Judith Jimínez Flórez,tmota@example.com,04285934446,Yucatán,2026-06-24,999.0,F,50604
931.0,Estela Parra,vrodarte@example.org,664-936-7522,Nuevo León,2025-02-21,48.0,,59971
932.0,Gustavo Saldaña Tafoya,fierrojeronimo@example.net,901.200.9430x1559,Jalisco,2022-06-28,,,81768-3667
933.0,Raquel Leonor Maya Sevilla,ebernal@example.net,(229)043-3183x2570,Guanajuato,2024-02-12,999.0,Otro,06797
934.0,Lic. Eva Mares,amanda19@example.net,(365)556-2529x1556,Yucatán,2022-03-11,,,ABCDE
935.0,Bianca Julia Fajardo,arturocenteno@example.com,(871)938-2513x1940,Estado de México,2025-03-05,55.0,,
936.0,Zeferino Pabón Maya,salmaluevano@example.org,04338782521,Querétaro,2022-03-24,,M,
937.0,Raúl Modesto Briseño Perales,federicozavala@example.com,1-862-489-9213x01832,Yucatán,2021-08-27,-5.0,F,11147
938.0,Sr. Sergio Orosco,estela87@example.org,341.621.3980x561,CDMX,2025-10-05,54.0,,43755
939.0,Hernán Evelio Sarabia Holguín,armasbeatriz@example.com,059.404.7889,Guanajuato,2025-04-12,,Otro,ABCDE
940.0,Ramiro Javier Roybal,silvia38@example.org,660-945-5706x928,Estado de México,2026-04-07,,,
941.0,Darío Ramón Urrutia,hzambrano@example.org,1-581-144-8961x683,Querétaro,2024-11-11,999.0,,
942.0,Caridad Georgina Viera Mayorga,estebancontreras@example.net,09012801333,Querétaro,2024-10-18,999.0,F,ABCDE
943.0,Frida Pamela Valverde Villagómez,villanuevauriel@example.com,(807)663-7462x430,Yucatán,2024-08-29,999.0,F,
944.0,Arturo Bernabé Arce,flavio69@example.com,(842)096-4905x2406,Yucatán,2025-11-13,999.0,Otro,
945.0,Nancy Clara Madera,espinosamaria-cristina@example.org,(379)124-3690,Estado de México,2024-04-20,999.0,F,03062-3323
946.0,Socorro Ureña,kquintanilla@example.com,1-473-698-1126x8785,Puebla,2023-11-12,,M,
947.0,Eva Marisol Echeverría,escalantefrida@example.com,1-746-714-5264x907,Yucatán,2022-10-06,-5.0,,18635-2831
948.0,Emilia Aurora Lara Aguirre,estela46@example.org,018.858.5129x147,Nuevo León,2021-11-25,42.0,M,
949.0,José María Luis Ulibarri Perea,olira@example.com,+52(3)0406589564,Veracruz,2026-03-19,999.0,M,77076
950.0,Cornelio Alfonso Lira,preciadoporfirio@example.net,09040053573,Querétaro,2022-01-02,-5.0,M,28901
951.0,Sofía Fajardo,fidelmoya@example.org,808.109.0359x6105,Guanajuato,2026-01-19,-5.0,,55037
952.0,Bernabé de Jesús Tórrez,ericgonzales@example.com,1-627-948-8978x025,Nuevo León,2022-01-16,999.0,,72658-9371
953.0,Sofía Almaraz,nadiagaray@example.org,1-242-572-1339x86189,Puebla,2025-07-31,-5.0,F,33480-3007
954.0,Sergio Raúl Suárez,cervanteselisa@example.org,750.457.1147,Yucatán,2022-05-27,,,
955.0,Diana Barraza,rcandelaria@example.net,900-206-1798x31715,CDMX,2025-03-26,,M,
956.0,Teodoro Corral,leonelnaranjo@example.com,719-145-6016x2634,Jalisco,2022-12-01,999.0,Otro,ABCDE
957.0,Virginia Norma Chacón Velasco,gaytancarla@example.net,(827)597-3378,Guanajuato,2021-09-30,,,01982
958.0,Minerva Rivero,maria-luisa54@example.com,379-724-7086x816,Jalisco,2022-04-06,-5.0,,
959.0,Alonso Dávila Concepción,alberto15@example.org,771-504-2253,Estado de México,2026-05-07,-5.0,F,
960.0,Magdalena Linares,rteran@example.net,(855)601-2203,Veracruz,2024-12-22,43.0,Otro,
961.0,Uriel Arellano Figueroa,juan-carlosrodrigez@example.net,575-249-5675x8937,Guanajuato,2024-06-13,50.0,,60794
962.0,Amanda Silvia Toledo,amandamelendez@example.org,1-281-248-1144x61342,Yucatán,2025-11-20,-5.0,M,
963.0,Armando Julio Mojica Carrasco,mezanorma@example.net,(220)227-4143x0544,Yucatán,2023-08-22,-5.0,,ABCDE
964.0,Samuel Salvador Villareal Puente,daliapabon@example.com,075-473-5213x9852,Veracruz,2026-03-08,,Otro,ABCDE
965.0,Dr. Evelio Delgado,ariadna36@example.com,794.219.3893,Veracruz,2024-09-12,75.0,,00241
966.0,Héctor Carmona Ballesteros,amadormejia@example.com,01484737822,Querétaro,2025-07-16,999.0,F,
967.0,Indira Virginia Reyes Jurado,flovato@example.org,02989720320,Estado de México,2023-04-17,-5.0,,48399-4017
968.0,Ing. Socorro Bermúdez,moyaisabel@example.com,04653846061,Querétaro,2022-09-19,-5.0,M,ABCDE
969.0,Cecilia Vela Sevilla,qmartinez@example.com,1-219-673-4786x762,Estado de México,2025-11-13,,,
